Date,Expire Date,Option Type,Strike,Contract Name,Last,Bid,Ask,Change,%Change,Volume,Open Interest,Implied Volatility
2018-06-19 23:16:00.194932,19.10.2018,PUT,60.0,MS181019P00060000,9.24,9.05,9.2,-0.8600006,-8.514857,1,124,1.0000000000000003e-05
2018-06-19 23:16:00.194932,19.10.2018,PUT,62.5,MS181019P00062500,10.25,10.2,10.45,0.39999962,4.0609097,1,29,1.0000000000000003e-05
2018-06-19 23:16:00.194932,19.10.2018,PUT,65.0,MS181019P00065000,14.3,15.0,15.25,0.0,0.0,43,49,0.27197993652343744
2018-06-19 23:16:00.194932,18.01.2019,CALL,18.0,MS190118C00018000,33.03,32.3,35.65,0.0,0.0,1,1,1.2739294116210935
2018-06-19 23:16:00.194932,18.01.2019,CALL,20.0,MS190118C00020000,37.64,33.35,38.0,0.0,0.0,14,10,1.7954111791992187
2018-06-19 23:16:00.194932,18.01.2019,CALL,23.0,MS190118C00023000,34.56,31.15,35.0,0.0,0.0,18,20,1.6259784326171873
2018-06-19 23:16:00.194932,18.01.2019,CALL,25.0,MS190118C00025000,26.1,25.1,26.85,-0.45999908,-1.7319243,3,55,0.7429224926757811
2018-06-19 23:16:00.194932,18.01.2019,CALL,28.0,MS190118C00028000,24.5,23.7,26.25,0.0,0.0,2,150,0.9367682104492188
2018-06-19 23:16:00.194932,18.01.2019,CALL,30.0,MS190118C00030000,21.31,20.2,22.35,-3.5900002,-14.417672,1,382,0.6286658227539064
2018-06-19 23:16:00.194932,18.01.2019,CALL,32.0,MS190118C00032000,24.82,23.8,24.4,5.4699993,28.26873,12,171,1.1119429168701174
2018-06-19 23:16:00.194932,18.01.2019,CALL,35.0,MS190118C00035000,16.7,15.1,18.05,0.0,0.0,2,294,0.5185595019531251
2018-06-19 23:16:00.194932,18.01.2019,CALL,37.0,MS190118C00037000,15.42,14.85,15.55,0.0,0.0,2,214,0.5282029602050782
2018-06-19 23:16:00.194932,18.01.2019,CALL,40.0,MS190118C00040000,11.4,10.55,10.85,0.0,0.0,1,1283,0.30274134765625
2018-06-19 23:16:00.194932,18.01.2019,CALL,42.0,MS190118C00042000,10.3,9.85,10.65,0.0,0.0,8,1164,0.42090422851562503
2018-06-19 23:16:00.194932,18.01.2019,CALL,45.0,MS190118C00045000,7.4,6.45,6.8,0.0,0.0,11,3721,0.26673096557617193
2018-06-19 23:16:00.194932,18.01.2019,CALL,50.0,MS190118C00050000,3.69,3.6,3.75,-0.40999985,-9.999996,188,7130,0.24915301635742187
2018-06-19 23:16:00.194932,18.01.2019,CALL,52.5,MS190118C00052500,2.53,2.48,2.57,-0.3800001,-13.058422,109,2448,0.23853300537109373
2018-06-19 23:16:00.194932,18.01.2019,CALL,55.0,MS190118C00055000,1.74,1.6,1.7,-0.20000005,-10.30928,48,10003,0.23169713623046873
2018-06-19 23:16:00.194932,18.01.2019,CALL,57.5,MS190118C00057500,1.04,0.99,1.08,-0.21000004,-16.800003,59,2962,0.22657023437499998
2018-06-19 23:16:00.194932,18.01.2019,CALL,60.0,MS190118C00060000,0.65,0.62,0.68,-0.15000004,-18.750004,69,9623,0.22461712890624996
2018-06-19 23:16:00.194932,18.01.2019,CALL,62.5,MS190118C00062500,0.41,0.38,0.41,-0.17999998,-30.508474,100,2691,0.22217574707031246
2018-06-19 23:16:00.194932,18.01.2019,CALL,65.0,MS190118C00065000,0.24,0.22,0.27,-0.049999997,-17.241379,15,4304,0.2260819580078125
2018-06-19 23:16:00.194932,18.01.2019,CALL,70.0,MS190118C00070000,0.1,0.1,0.12,0.0,0.0,15,2254,0.23438265625
2018-06-19 23:16:00.194932,18.01.2019,CALL,75.0,MS190118C00075000,0.05,0.0,0.07,0.0,0.0,1,1606,0.2500075
2018-06-19 23:16:00.194932,18.01.2019,CALL,80.0,MS190118C00080000,0.02,0.0,0.12,0.0,0.0,20,162,0.30664755859375
2018-06-19 23:16:00.194932,18.01.2019,PUT,18.0,MS190118P00018000,0.03,0.01,0.05,0.0,0.0,50,1145,0.5468795312500001
2018-06-19 23:16:00.194932,18.01.2019,PUT,20.0,MS190118P00020000,0.03,0.0,0.04,-0.01,-25.0,12,930,0.5117236328125
2018-06-19 23:16:00.194932,18.01.2019,PUT,23.0,MS190118P00023000,0.05,0.02,0.08,-0.05,-50.0,18,228,0.48242705078125003
2018-06-19 23:16:00.194932,18.01.2019,PUT,25.0,MS190118P00025000,0.07,0.04,0.09,0.0,0.0,50,1320,0.44336494140625
2018-06-19 23:16:00.194932,18.01.2019,PUT,28.0,MS190118P00028000,0.07,0.07,0.12,0.0,0.0,20,2198,0.39551385742187506
2018-06-19 23:16:00.194932,18.01.2019,PUT,30.0,MS190118P00030000,0.13,0.13,0.15,-0.02000001,-13.33334,20,3028,0.36817038085937503
2018-06-19 23:16:00.194932,18.01.2019,PUT,32.0,MS190118P00032000,0.18,0.15,0.2,-0.019999996,-9.999998,4,5169,0.34570966796874997
2018-06-19 23:16:00.194932,18.01.2019,PUT,35.0,MS190118P00035000,0.27,0.26,0.3,0.030000016,12.500008,3,6257,0.31250687499999996
2018-06-19 23:16:00.194932,18.01.2019,PUT,37.0,MS190118P00037000,0.4,0.38,0.44,0.0,0.0,604,15559,0.30005582763671873
2018-06-19 23:16:00.194932,18.01.2019,PUT,40.0,MS190118P00040000,0.75,0.66,0.72,0.120000005,19.047619,152,19290,0.27735097656249996
2018-06-19 23:16:00.194932,18.01.2019,PUT,42.0,MS190118P00042000,0.98,0.94,1.01,0.110000014,12.64368,85,13304,0.2651440673828125
2018-06-19 23:16:00.194932,18.01.2019,PUT,45.0,MS190118P00045000,1.61,1.59,1.67,0.09000003,5.921055,766,20799,0.25025163818359375
2018-06-19 23:16:00.194932,18.01.2019,PUT,50.0,MS190118P00050000,3.55,3.45,3.55,0.39999986,12.698407,41,31651,0.2309647216796875
2018-06-19 23:16:00.194932,18.01.2019,PUT,52.5,MS190118P00052500,4.8,4.8,4.95,0.35000038,7.865177,15,1812,0.22534954345703123
2018-06-19 23:16:00.194932,18.01.2019,PUT,55.0,MS190118P00055000,6.35,6.45,6.6,0.96000004,17.810762,46,8123,0.21875781249999998
2018-06-19 23:16:00.194932,18.01.2019,PUT,57.5,MS190118P00057500,7.82,7.9,8.8,0.0,0.0,1,464,0.2386550744628906
2018-06-19 23:16:00.194932,18.01.2019,PUT,60.0,MS190118P00060000,8.9,8.5,9.0,0.0,0.0,30,593,1.0000000000000003e-05
2018-06-19 23:16:00.194932,18.01.2019,PUT,62.5,MS190118P00062500,10.45,11.5,11.7,0.0,0.0,79,233,1.0000000000000003e-05
2018-06-19 23:16:00.194932,18.01.2019,PUT,65.0,MS190118P00065000,13.48,13.15,13.6,0.0,0.0,15,135,1.0000000000000003e-05
2018-06-19 23:16:00.194932,18.01.2019,PUT,70.0,MS190118P00070000,17.3,16.6,18.95,0.5099983,3.037512,1,131,1.0000000000000003e-05
2018-06-19 23:16:00.194932,18.01.2019,PUT,75.0,MS190118P00075000,18.2,21.3,25.05,0.0,0.0,7,52,1.0000000000000003e-05
2018-06-19 23:16:00.194932,21.06.2019,CALL,30.0,MS190621C00030000,21.6,20.05,24.15,0.0,0.0,1,1,0.567387138671875
2018-06-19 23:16:00.194932,21.06.2019,CALL,35.0,MS190621C00035000,20.66,20.3,21.6,0.0,0.0,1,35,0.7327907580566406
2018-06-19 23:16:00.194932,21.06.2019,CALL,40.0,MS190621C00040000,12.56,12.65,13.2,0.0,0.0,10,16,0.40320421020507813
2018-06-19 23:16:00.194932,21.06.2019,CALL,45.0,MS190621C00045000,8.9,8.25,9.45,1.0499997,13.375793,18,78,0.3552310571289062
2018-06-19 23:16:00.194932,21.06.2019,CALL,50.0,MS190621C00050000,4.7,4.75,4.9,-0.9300003,-16.518656,3,82,0.24768818725585937
2018-06-19 23:16:00.194932,21.06.2019,CALL,52.5,MS190621C00052500,3.6,3.6,3.75,-0.8499999,-19.101122,5,294,0.24134059448242187
2018-06-19 23:16:00.194932,21.06.2019,CALL,55.0,MS190621C00055000,2.75,2.69,2.78,-0.5999999,-17.910444,1008,457,0.23450472534179687
2018-06-19 23:16:00.194932,21.06.2019,CALL,57.5,MS190621C00057500,2.1,1.95,2.04,-0.60000014,-22.222227,40,38,0.23035437622070312
2018-06-19 23:16:00.194932,21.06.2019,CALL,60.0,MS190621C00060000,1.71,1.4,1.47,0.0,0.0,241,3397,0.2269364416503906
2018-06-19 23:16:00.194932,21.06.2019,CALL,62.5,MS190621C00062500,1.47,1.44,1.52,0.0,0.0,3,51,0.2573316455078125
2018-06-19 23:16:00.194932,21.06.2019,CALL,65.0,MS190621C00065000,0.88,0.67,0.74,0.0,0.0,240,283,0.22290816162109373
2018-06-19 23:16:00.194932,21.06.2019,CALL,70.0,MS190621C00070000,1.04,0.62,0.75,0.0,0.0,2,2,0.264655791015625
2018-06-19 23:16:00.194932,21.06.2019,CALL,75.0,MS190621C00075000,0.24,0.19,0.29,0.0,0.0,10,10,0.24268335449218748
2018-06-19 23:16:00.194932,21.06.2019,CALL,80.0,MS190621C00080000,0.13,0.1,0.16,0.0,0.0,10,2,0.24463645996093752
2018-06-19 23:16:00.194932,21.06.2019,CALL,85.0,MS190621C00085000,0.15,0.07,0.23,0.0,0.0,8,10,0.28613995117187496
2018-06-19 23:16:00.194932,21.06.2019,PUT,30.0,MS190621P00030000,0.42,0.2,0.37,0.0,0.0,20,70,0.3364324169921875
2018-06-19 23:16:00.194932,21.06.2019,PUT,35.0,MS190621P00035000,0.62,0.53,0.65,0.0,0.0,12,88,0.2902903002929687
2018-06-19 23:16:00.194932,21.06.2019,PUT,40.0,MS190621P00040000,1.31,1.3,1.4,0.03999996,3.1496034,1,2630,0.2700268310546875
2018-06-19 23:16:00.194932,21.06.2019,PUT,45.0,MS190621P00045000,2.55,2.52,2.61,0.12999988,5.3718953,1798,14025,0.24658956542968752
2018-06-19 23:16:00.194932,21.06.2019,PUT,50.0,MS190621P00050000,4.52,4.45,4.65,0.17000008,3.908048,204,6598,0.23133092895507812
2018-06-19 23:16:00.194932,21.06.2019,PUT,52.5,MS190621P00052500,5.4,5.3,5.45,-0.5499997,-9.243693,1,839,0.19721261779785154
2018-06-19 23:16:00.194932,21.06.2019,PUT,55.0,MS190621P00055000,7.7,7.35,7.55,1.1999998,18.461536,100,496,0.21851367431640623
2018-06-19 23:16:00.194932,21.06.2019,PUT,57.5,MS190621P00057500,7.6,7.8,8.0,0.0,0.0,5,16,0.124032197265625
2018-06-19 23:16:00.194932,21.06.2019,PUT,60.0,MS190621P00060000,9.6,9.75,9.95,0.0,0.0,2,114,1.0000000000000003e-05
2018-06-19 23:16:00.194932,21.06.2019,PUT,62.5,MS190621P00062500,11.75,11.3,12.1,0.0,0.0,1,1,1.0000000000000003e-05
2018-06-19 23:16:00.194932,21.06.2019,PUT,65.0,MS190621P00065000,11.4,13.8,15.1,0.0,0.0,10,10,0.116219775390625
2018-06-19 23:16:00.194932,21.06.2019,PUT,70.0,MS190621P00070000,14.1,17.9,18.85,0.0,0.0,2,2,1.0000000000000003e-05
2018-06-19 23:16:00.194932,17.01.2020,CALL,23.0,MS200117C00023000,28.4,26.8,31.3,0.0,0.0,1,3,0.6206092626953126
2018-06-19 23:16:00.194932,17.01.2020,CALL,25.0,MS200117C00025000,32.45,25.9,29.8,0.0,29.800003,30,31,0.6398961791992188
2018-06-19 23:16:00.194932,17.01.2020,CALL,28.0,MS200117C00028000,22.56,21.25,25.9,0.0,0.0,1,12,0.6398961791992188
2018-06-19 23:16:00.194932,17.01.2020,CALL,30.0,MS200117C00030000,20.8,19.65,22.0,0.0,0.0,3,62,0.44434149414062496
2018-06-19 23:16:00.194932,17.01.2020,CALL,33.0,MS200117C00033000,18.95,17.1,21.1,0.0,0.0,18,56,0.5236864038085938
2018-06-19 23:16:00.194932,17.01.2020,CALL,35.0,MS200117C00035000,20.6,17.9,20.6,0.0,0.0,3,64,0.5642133422851563
2018-06-19 23:16:00.194932,17.01.2020,CALL,38.0,MS200117C00038000,15.7,15.5,16.95,0.0,0.0,5,195,0.45618219604492194
2018-06-19 23:16:00.194932,17.01.2020,CALL,40.0,MS200117C00040000,12.3,11.9,12.8,-1.8000002,-12.765959,2,217,0.30005582763671873
2018-06-19 23:16:00.194932,17.01.2020,CALL,42.0,MS200117C00042000,11.15,10.1,12.0,-1.0500002,-8.606559,17,216,0.32263860961914054
2018-06-19 23:16:00.194932,17.01.2020,CALL,45.0,MS200117C00045000,9.75,9.6,10.45,-0.25,-2.5,4,129,0.3276434423828125
2018-06-19 23:16:00.194932,17.01.2020,CALL,47.0,MS200117C00047000,7.9,7.7,8.0,-1.0499997,-11.731841,3,118,0.26587648193359376
2018-06-19 23:16:00.194932,17.01.2020,CALL,50.0,MS200117C00050000,6.25,6.15,6.4,-0.5999999,-8.759123,19,512,0.25794199096679693
2018-06-19 23:16:00.194932,17.01.2020,CALL,52.5,MS200117C00052500,5.17,5.0,5.3,-0.61000013,-10.553635,1,230,0.25440198730468755
2018-06-19 23:16:00.194932,17.01.2020,CALL,55.0,MS200117C00055000,4.12,4.05,4.3,-1.1800003,-22.264156,55,2226,0.24915301635742187
2018-06-19 23:16:00.194932,17.01.2020,CALL,57.5,MS200117C00057500,3.26,3.2,3.45,-0.44000006,-11.891893,66,344,0.24457542541503907
2018-06-19 23:16:00.194932,17.01.2020,CALL,60.0,MS200117C00060000,2.65,2.53,2.74,-0.39999986,-13.114749,5,2846,0.24054714538574218
2018-06-19 23:16:00.194932,17.01.2020,CALL,62.5,MS200117C00062500,2.1,1.97,2.16,-0.51,-19.540232,11,104,0.2371902453613281
2018-06-19 23:16:00.194932,17.01.2020,CALL,65.0,MS200117C00065000,1.65,1.53,1.68,-0.5000001,-23.25582,1,558,0.23389437988281248
2018-06-19 23:16:00.194932,17.01.2020,CALL,70.0,MS200117C00070000,1.46,1.28,1.4,0.0,0.0,1,404,0.25427991821289064
2018-06-19 23:16:00.194932,17.01.2020,CALL,75.0,MS200117C00075000,0.75,0.73,0.84,0.0,0.0,120,432,0.247077841796875
2018-06-19 23:16:00.194932,17.01.2020,CALL,80.0,MS200117C00080000,0.44,0.31,0.4,-0.030000001,-6.382979,10,13,0.2309647216796875
2018-06-19 23:16:00.194932,17.01.2020,CALL,85.0,MS200117C00085000,0.29,0.24,0.34,0.0,0.0,19,157,0.24488059814453128
2018-06-19 23:16:00.194932,17.01.2020,PUT,23.0,MS200117P00023000,0.31,0.22,0.34,0.0,0.0,17,1085,0.37793590820312495
2018-06-19 23:16:00.194932,17.01.2020,PUT,25.0,MS200117P00025000,0.34,0.2,0.41,0.0,0.0,10,84,0.35596347167968745
2018-06-19 23:16:00.194932,17.01.2020,PUT,28.0,MS200117P00028000,0.55,0.32,0.74,0.0,0.0,20,653,0.3532779516601562
2018-06-19 23:16:00.194932,17.01.2020,PUT,30.0,MS200117P00030000,0.61,0.55,0.98,0.030000031,5.172419,12,254,0.3452213916015625
2018-06-19 23:16:00.194932,17.01.2020,PUT,33.0,MS200117P00033000,0.84,0.8,1.46,-0.09000003,-9.677423,2,371,0.3358220715332031
2018-06-19 23:16:00.194932,17.01.2020,PUT,35.0,MS200117P00035000,1.25,1.16,1.29,0.26999998,27.55102,6,444,0.2877268493652343
2018-06-19 23:16:00.194932,17.01.2020,PUT,38.0,MS200117P00038000,1.62,1.51,1.65,0.0,0.0,3,970,0.26355716918945316
2018-06-19 23:16:00.194932,17.01.2020,PUT,40.0,MS200117P00040000,2.31,1.96,2.27,0.38,19.68912,7,14677,0.2668530346679688
2018-06-19 23:16:00.194932,17.01.2020,PUT,42.0,MS200117P00042000,2.86,2.62,2.79,0.30999994,12.15686,2,5769,0.2590406127929688
2018-06-19 23:16:00.194932,17.01.2020,PUT,45.0,MS200117P00045000,3.65,3.55,3.75,0.25,7.3529406,5,6427,0.24860370544433597
2018-06-19 23:16:00.194932,17.01.2020,PUT,47.0,MS200117P00047000,4.4,4.35,4.5,0.3000002,7.317078,50,7029,0.24158473266601563
2018-06-19 23:16:00.194932,17.01.2020,PUT,50.0,MS200117P00050000,4.8,4.95,5.2,0.0,0.0,22,5405,0.20667297241210933
2018-06-19 23:16:00.194932,17.01.2020,PUT,52.5,MS200117P00052500,6.38,6.85,7.15,0.0,0.0,10,420,0.225593681640625
2018-06-19 23:16:00.194932,17.01.2020,PUT,55.0,MS200117P00055000,7.85,7.5,7.75,0.0,0.0,49,229,0.18274743041992186
2018-06-19 23:16:00.194932,17.01.2020,PUT,60.0,MS200117P00060000,9.15,9.5,9.75,0.0,0.0,1,130,1.0000000000000003e-05
2018-06-19 23:16:00.194932,17.01.2020,PUT,62.5,MS200117P00062500,11.2,10.45,10.7,0.0,0.0,100,100,1.0000000000000003e-05
2018-06-19 23:16:00.194932,17.01.2020,PUT,65.0,MS200117P00065000,14.75,14.05,16.3,1.75,13.461539,33,23,0.20899228515624996
2018-06-19 23:16:00.194932,17.01.2020,PUT,70.0,MS200117P00070000,15.65,17.85,20.05,0.0,0.0,2,27,1.0000000000000003e-05
2018-06-19 23:16:00.194932,17.01.2020,PUT,75.0,MS200117P00075000,22.6,21.95,23.6,0.0,0.0,2,16,1.0000000000000003e-05
2018-06-19 23:16:00.194932,17.01.2020,PUT,80.0,MS200117P00080000,24.7,26.0,30.2,0.0,0.0,2,2,0.1889729541015625
2018-06-19 23:16:17.934946,06.07.2018,CALL,48.0,MS180706C00048000,2.42,2.34,2.37,-0.73,-23.174603,20,296,0.27686270019531245
2018-06-19 23:16:17.934946,06.07.2018,CALL,49.0,MS180706C00049000,2.19,2.8,3.05,0.0,0.0,1,1,0.5727581787109376
2018-06-19 23:16:17.934946,06.07.2018,CALL,50.0,MS180706C00050000,1.01,0.98,1.01,-0.85,-45.698925,57,68,0.24414818359375
2018-06-19 23:16:17.934946,06.07.2018,CALL,51.0,MS180706C00051000,0.57,0.54,0.58,-0.39,-40.625,22,519,0.23731231445312498
2018-06-19 23:16:17.934946,06.07.2018,CALL,52.0,MS180706C00052000,0.31,0.28,0.31,-0.16,-34.042553,5,614,0.23535920898437498
2018-06-19 23:16:17.934946,06.07.2018,CALL,53.0,MS180706C00053000,0.14,0.13,0.17,-0.13000001,-48.148148,17,69,0.243171630859375
2018-06-19 23:16:17.934946,06.07.2018,CALL,54.0,MS180706C00054000,0.06,0.06,0.12,-0.06999999,-53.84615,4,353,0.26758544921875
2018-06-19 23:16:17.934946,06.07.2018,CALL,55.0,MS180706C00055000,0.23,0.02,0.06,0.0,0.0,1,20,0.2695385546875
2018-06-19 23:16:17.934946,06.07.2018,CALL,56.0,MS180706C00056000,0.06,0.0,0.05,0.02,50.0,2,67,0.29688203124999996
2018-06-19 23:16:17.934946,06.07.2018,PUT,45.0,MS180706P00045000,0.04,0.06,0.09,0.0,0.0,7,57,0.31641308593749995
2018-06-19 23:16:17.934946,06.07.2018,PUT,46.0,MS180706P00046000,0.09,0.0,0.12,0.0,0.0,1,3,0.28125718749999995
2018-06-19 23:16:17.934946,06.07.2018,PUT,47.0,MS180706P00047000,0.18,0.18,0.22,-0.15,-45.454548,3,23,0.2700268310546875
2018-06-19 23:16:17.934946,06.07.2018,PUT,48.0,MS180706P00048000,0.19,0.18,0.21,0.00999999,5.55555,10,50,0.20020331054687499
2018-06-19 23:16:17.934946,06.07.2018,PUT,49.0,MS180706P00049000,0.54,0.58,0.6,0.15000004,38.461548,4,295,0.233406103515625
2018-06-19 23:16:17.934946,06.07.2018,PUT,50.0,MS180706P00050000,1.0,0.97,1.0,0.38,61.290325,92,704,0.22315229980468748
2018-06-19 23:16:17.934946,06.07.2018,PUT,51.0,MS180706P00051000,1.5,1.54,1.57,0.39999998,36.363636,10,382,0.2148516015625
2018-06-19 23:16:17.934946,06.07.2018,PUT,52.0,MS180706P00052000,2.28,2.18,2.4,0.62,37.3494,1,60,0.2387771435546875
2018-06-19 23:16:17.934946,06.07.2018,PUT,53.0,MS180706P00053000,1.38,1.74,1.76,0.0,0.0,2,32,1.0000000000000003e-05
2018-06-19 23:16:17.934946,06.07.2018,PUT,54.0,MS180706P00054000,4.1,4.05,4.15,0.77,23.123123,14,149,0.23633576171874998
2018-06-19 23:16:17.934946,06.07.2018,PUT,55.0,MS180706P00055000,4.3,5.0,5.1,0.0,0.0,19,208,0.22266402343749997
2018-06-19 23:16:17.934946,06.07.2018,PUT,56.0,MS180706P00056000,6.0,6.0,6.1,0.75,14.285715,30,254,0.257819921875
2018-06-19 23:16:17.934946,06.07.2018,PUT,57.0,MS180706P00057000,6.21,6.45,7.3,0.0,0.0,2,173,0.45898978515625005
2018-06-19 23:16:17.934946,06.07.2018,PUT,58.0,MS180706P00058000,6.15,4.35,7.8,-0.8499999,-13.821136,9,9,1.0000000000000003e-05
2018-06-19 23:16:17.934946,13.07.2018,CALL,47.0,MS180713C00047000,4.05,3.05,3.45,0.0,0.0,3,3,0.31836619140624994
2018-06-19 23:16:17.934946,13.07.2018,CALL,50.0,MS180713C00050000,1.27,1.1,1.29,-0.28999996,-18.589743,220,46,0.2602613037109375
2018-06-19 23:16:17.934946,13.07.2018,CALL,51.0,MS180713C00051000,0.77,0.54,0.84,-0.28999996,-27.358488,2,62,0.25391371093750004
2018-06-19 23:16:17.934946,13.07.2018,CALL,52.0,MS180713C00052000,0.41,0.4,0.51,-0.29,-41.428574,32,158,0.24805439453125
2018-06-19 23:16:17.934946,13.07.2018,CALL,53.0,MS180713C00053000,0.33,0.21,0.29,0.0,0.0,71,451,0.2436599072265625
2018-06-19 23:16:17.934946,13.07.2018,CALL,54.0,MS180713C00054000,0.11,0.07,0.2,-0.11,-50.0,2,394,0.25879647460937505
2018-06-19 23:16:17.934946,13.07.2018,CALL,55.0,MS180713C00055000,0.08,0.05,0.12,-0.04,-33.333336,262,609,0.26367923828125
2018-06-19 23:16:17.934946,13.07.2018,CALL,56.0,MS180713C00056000,0.14,0.08,0.47,0.0,0.0,11,13,0.4370173486328125
2018-06-19 23:16:17.934946,13.07.2018,CALL,58.0,MS180713C00058000,0.03,0.0,0.11,-0.04,-57.142853,4,4,0.36133451171875
2018-06-19 23:16:17.934946,13.07.2018,PUT,44.0,MS180713P00044000,0.06,0.07,0.18,0.0,0.0,10,0,0.36524072265625
2018-06-19 23:16:17.934946,13.07.2018,PUT,45.0,MS180713P00045000,0.1,0.09,0.16,-0.059999995,-37.499996,80,1,0.305671005859375
2018-06-19 23:16:17.934946,13.07.2018,PUT,46.0,MS180713P00046000,0.43,0.13,0.4,0.0,0.0,2,2,0.34278000976562495
2018-06-19 23:16:17.934946,13.07.2018,PUT,47.0,MS180713P00047000,0.28,0.2,0.34,0.09,47.368423,5,2,0.26563234375
2018-06-19 23:16:17.934946,13.07.2018,PUT,48.0,MS180713P00048000,0.47,0.36,0.48,0.25,113.63636,38,226,0.24073024902343748
2018-06-19 23:16:17.934946,13.07.2018,PUT,49.0,MS180713P00049000,0.77,0.6,0.9,0.38,97.4359,4,113,0.25879647460937505
2018-06-19 23:16:17.934946,13.07.2018,PUT,50.0,MS180713P00050000,1.08,0.98,1.22,0.28000003,35.000004,50,91,0.2309647216796875
2018-06-19 23:16:17.934946,13.07.2018,PUT,51.0,MS180713P00051000,1.84,1.52,1.79,0.62,50.81967,43,51,0.22705851074218747
2018-06-19 23:16:17.934946,13.07.2018,PUT,52.0,MS180713P00052000,2.3,2.18,2.6,0.81999993,55.405403,3,8,0.25049577636718745
2018-06-19 23:16:17.934946,13.07.2018,PUT,53.0,MS180713P00053000,3.16,3.15,3.35,0.59000015,22.957205,2,57,0.23780059082031246
2018-06-19 23:16:17.934946,13.07.2018,PUT,54.0,MS180713P00054000,3.3,2.95,3.25,0.81999993,33.064514,1,6,1.0000000000000003e-05
2018-06-19 23:16:17.934946,13.07.2018,PUT,55.0,MS180713P00055000,3.32,3.45,3.6,0.0,0.0,8,8,1.0000000000000003e-05
2018-06-19 23:16:17.934946,13.07.2018,PUT,57.0,MS180713P00057000,7.25,6.85,7.25,1.8000002,33.027527,16,196,0.362311064453125
2018-06-19 23:16:17.934946,20.07.2018,CALL,32.0,MS180720C00032000,18.1,18.6,19.75,0.0,0.0,4,52,1.4501980615234376
2018-06-19 23:16:17.934946,20.07.2018,CALL,38.0,MS180720C00038000,13.2,12.55,13.9,0.0,0.0,101,231,1.0366259106445317
2018-06-19 23:16:17.934946,20.07.2018,CALL,40.0,MS180720C00040000,10.07,8.55,10.75,-1.25,-11.042403,4,12,0.762697685546875
2018-06-19 23:16:17.934946,20.07.2018,CALL,41.0,MS180720C00041000,10.11,9.3,10.95,0.0,0.0,15,15,0.8100604931640624
2018-06-19 23:16:17.934946,20.07.2018,CALL,42.0,MS180720C00042000,9.8,8.5,10.65,0.0,0.0,10,22,0.858399853515625
2018-06-19 23:16:17.934946,20.07.2018,CALL,43.0,MS180720C00043000,7.75,6.0,8.25,0.0,0.0,1,50,0.7128934960937501
2018-06-19 23:16:17.934946,20.07.2018,CALL,44.0,MS180720C00044000,7.62,6.75,8.45,0.0,0.0,10,105,0.726565234375
2018-06-19 23:16:17.934946,20.07.2018,CALL,45.0,MS180720C00045000,5.35,4.8,6.45,-1.19,-18.19572,3,120,0.6259803027343751
2018-06-19 23:16:17.934946,20.07.2018,CALL,46.0,MS180720C00046000,7.0,5.9,7.0,0.0,0.0,4,109,0.7553735400390625
2018-06-19 23:16:17.934946,20.07.2018,CALL,46.5,MS180720C00046500,4.6,3.7,4.15,0.0,0.0,6,6,0.3552310571289062
2018-06-19 23:16:17.934946,20.07.2018,CALL,47.0,MS180720C00047000,3.59,3.25,3.6,-0.9600003,-21.098906,22,103,0.31445998046874996
2018-06-19 23:16:17.934946,20.07.2018,CALL,47.5,MS180720C00047500,3.15,3.1,3.2,0.0,0.0,6,0,0.3051827294921875
2018-06-19 23:16:17.934946,20.07.2018,CALL,48.0,MS180720C00048000,2.86,2.71,3.2,-0.49,-14.626866,57,162,0.36939107177734376
2018-06-19 23:16:17.934946,20.07.2018,CALL,48.5,MS180720C00048500,2.24,2.37,2.81,0.0,0.0,30,0,0.35352208984374994
2018-06-19 23:16:17.934946,20.07.2018,CALL,49.0,MS180720C00049000,2.1,2.04,2.14,-1.0500002,-33.333336,528,473,0.28516339843749994
2018-06-19 23:16:17.934946,20.07.2018,CALL,49.5,MS180720C00049500,1.74,1.79,1.87,0.0,0.0,368,2,0.28565167480468745
2018-06-19 23:16:17.934946,20.07.2018,CALL,50.0,MS180720C00050000,1.59,1.52,1.6,-0.36,-18.461538,1147,10094,0.282233740234375
2018-06-19 23:16:17.934946,20.07.2018,CALL,50.5,MS180720C00050500,1.3,1.26,1.35,0.0,0.0,2672,156,0.278327529296875
2018-06-19 23:16:17.934946,20.07.2018,CALL,51.0,MS180720C00051000,1.16,1.01,1.11,0.0,0.0,5248,280,0.27149166015625
2018-06-19 23:16:17.934946,20.07.2018,CALL,51.5,MS180720C00051500,0.95,0.84,0.93,0.0,0.0,54,316,0.2710033837890625
2018-06-19 23:16:17.934946,20.07.2018,CALL,52.0,MS180720C00052000,0.71,0.64,0.73,0.0,0.0,911,129,0.2622144091796875
2018-06-19 23:16:17.934946,20.07.2018,CALL,52.5,MS180720C00052500,0.62,0.55,0.58,-0.089999974,-12.676053,364,12038,0.25830819824218754
2018-06-19 23:16:17.934946,20.07.2018,CALL,53.0,MS180720C00053000,0.49,0.39,0.46,0.0,0.0,25,111,0.2563550927734375
2018-06-19 23:16:17.934946,20.07.2018,CALL,53.5,MS180720C00053500,0.45,0.29,0.75,0.0,0.0,91,57,0.3437565625
2018-06-19 23:16:17.934946,20.07.2018,CALL,54.0,MS180720C00054000,0.29,0.26,0.33,0.0,0.0,68,77,0.26709717285156254
